Date,Open,High,Low,Close,Volume
10/21/2015 16:00:00,27.94,28.11,27.36,27.41,9667049
10/22/2015 16:00:00,27.73,28.49,27.69,28.4,7672091
10/23/2015 16:00:00,28.65,28.78,28.22,28.59,9544357
10/26/2015 16:00:00,28.61,28.68,28.2,28.46,6185935
10/27/2015 16:00:00,28.32,28.62,28.3,28.44,5206678
10/28/2015 16:00:00,28.62,28.67,28.2,28.67,5425852
10/29/2015 16:00:00,28.21,28.5,27.63,27.68,8179177
10/30/2015 16:00:00,27.98,28.57,27.77,28.37,7528965
11/2/2015 16:00:00,28.46,28.73,28.29,28.7,4752197
11/3/2015 16:00:00,28.53,28.69,28.18,28.5,9419230
11/4/2015 16:00:00,28.42,28.63,27.9,28.03,11056571
11/5/2015 16:00:00,28.17,28.25,27.63,27.71,11969974
11/6/2015 16:00:00,30.45,31.94,29.82,31.55,29306777
11/9/2015 16:00:00,31.24,31.5,30.97,31.41,12314225
11/10/2015 16:00:00,31,31.17,30.15,30.81,13806497
11/11/2015 16:00:00,30.83,31.05,30.4,30.51,15503157
11/12/2015 16:00:00,30.44,30.72,30.27,30.4,7277017
11/13/2015 16:00:00,30.43,30.56,29.65,29.8,7323501
11/16/2015 16:00:00,30.19,30.42,29.95,30.4,8607008
11/17/2015 16:00:00,30.48,30.66,30.27,30.4,6426235
11/18/2015 16:00:00,30.41,31.07,30.08,31.03,8755358
11/19/2015 16:00:00,31.14,31.43,30.89,31.12,6351803
11/20/2015 16:00:00,31.35,31.57,31.16,31.39,5993587
11/23/2015 16:00:00,31.65,31.65,30.81,30.92,6063751
11/24/2015 16:00:00,30.92,31.44,30.78,31.17,4885692
11/25/2015 16:00:00,31.11,31.48,31.02,31.13,3457476
11/27/2015 16:00:00,31.19,31.49,31.03,31.39,2175202
11/30/2015 16:00:00,31.42,31.86,31.39,31.72,8181080
12/1/2015 16:00:00,32,32.78,31.97,32.75,10237433
12/2/2015 16:00:00,32.8,33.14,32.43,32.5,7356004
12/3/2015 16:00:00,32.76,33.1,32.27,32.43,6166405
12/4/2015 16:00:00,32.43,33.81,32.43,33.75,11468924
12/7/2015 16:00:00,33.74,33.74,33.01,33.11,8339679
12/8/2015 16:00:00,32.7,33.7,32.49,33.56,7862233
12/9/2015 16:00:00,33.55,33.75,32.37,32.71,9316871
12/10/2015 16:00:00,32.81,33.16,32.7,32.98,5914923
12/11/2015 16:00:00,32.65,32.88,32.42,32.49,5683038
12/14/2015 16:00:00,32.52,32.75,32.18,32.57,6908645
12/15/2015 16:00:00,32.94,33.2,32.76,32.97,7682354
12/16/2015 16:00:00,33.04,33.28,32.75,33.17,5908874
12/17/2015 16:00:00,33.22,33.56,32.65,32.67,6354044
12/18/2015 16:00:00,32.44,32.77,32.1,32.14,9897424
12/21/2015 16:00:00,32.49,32.93,32.2,32.9,7105373
12/22/2015 16:00:00,33,33.26,32.73,32.93,3250269
12/23/2015 16:00:00,32.98,33.19,32.92,33.06,3063139
12/24/2015 16:00:00,32.96,33.25,32.91,33.17,1311231
12/28/2015 16:00:00,32.82,33.14,32.36,33.14,3550703
12/29/2015 16:00:00,33.16,33.78,33.07,33.68,5091512
12/30/2015 16:00:00,33.65,33.94,33.38,33.39,4508570
12/31/2015 16:00:00,33.34,33.49,32.96,32.96,3713202
1/4/2016 16:00:00,32.29,32.58,32.04,32.37,8951907
1/5/2016 16:00:00,32.98,33.44,32.5,32.89,12256814
1/6/2016 16:00:00,32.35,32.5,31.16,31.53,11233604
1/7/2016 16:00:00,30.74,30.95,29.88,30.28,16132575
1/8/2016 16:00:00,30.67,30.7,29.57,29.63,9961782
1/11/2016 16:00:00,29.66,29.89,29.15,29.68,10235095
1/12/2016 16:00:00,30.21,30.62,29.97,30.18,11733893
1/13/2016 16:00:00,30.41,30.61,29.23,29.26,12041762
1/14/2016 16:00:00,28.66,29,27.82,28.67,15005864
1/15/2016 16:00:00,27.52,27.85,26.64,27.11,21036303
1/19/2016 16:00:00,27.67,28.45,27.22,27.33,11428537
1/20/2016 16:00:00,26.81,27.83,26.45,27.48,12029457
1/21/2016 16:00:00,27.78,28.23,27.21,27.8,12036422
1/22/2016 16:00:00,28.33,28.64,28.27,28.45,6450312
1/25/2016 16:00:00,28.44,28.77,28.36,28.42,6768203
1/26/2016 16:00:00,28.48,28.82,28.19,28.7,5699182
1/27/2016 16:00:00,28.66,28.75,27.82,28.36,5792528
1/28/2016 16:00:00,28.59,28.69,27.5,28.05,6919451
1/29/2016 16:00:00,28.29,29.35,28.18,29.29,7762622
2/1/2016 16:00:00,29.26,29.45,29.01,29.3,7247099
2/2/2016 16:00:00,29,29.15,27.86,28.06,8547710
2/3/2016 16:00:00,28.28,28.45,27.55,28.2,8169351
2/4/2016 16:00:00,28.24,28.85,27.93,28.21,8703450
2/5/2016 16:00:00,28.02,28.33,26.35,26.43,15010685
2/8/2016 16:00:00,26.03,26.16,24.85,25.22,15221320
2/9/2016 16:00:00,24.92,26.55,24.8,25.49,10634314
2/10/2016 16:00:00,25.65,26.39,25.29,25.43,8394980
2/11/2016 16:00:00,24.78,25.56,24.78,25.3,8503635
2/12/2016 16:00:00,25.7,25.78,24.75,25.73,8520367
2/16/2016 16:00:00,26.1,27.03,26.02,26.99,12133795
2/17/2016 16:00:00,27.33,27.92,27.22,27.66,19286666
2/18/2016 16:00:00,29.93,30.98,29.9,30.04,26716489
2/19/2016 16:00:00,29.88,30.71,29.65,30.44,13140732
2/22/2016 16:00:00,30.88,31.87,30.82,31.52,11241697
2/23/2016 16:00:00,31.27,31.9,31.12,31.6,9234450
2/24/2016 16:00:00,31.47,31.87,30.6,31.82,8421336
2/25/2016 16:00:00,31.94,32.05,31.32,31.89,8740367
2/26/2016 16:00:00,32.04,32.12,31.36,31.68,9049073
2/29/2016 16:00:00,31.61,32.02,31.34,31.36,8083618
3/1/2016 16:00:00,31.44,32.75,31.39,32.75,8717512
3/2/2016 16:00:00,32.57,33.06,32.51,32.94,5845933
3/3/2016 16:00:00,32.9,33.04,32.21,32.65,7550088
3/4/2016 16:00:00,32.9,32.93,32.3,32.55,4382634
3/7/2016 16:00:00,32.37,32.59,31.92,32.34,6005495
3/8/2016 16:00:00,32.01,32.2,31.65,31.75,6873478
3/9/2016 16:00:00,32.03,32.08,31.32,31.73,5569737
3/10/2016 16:00:00,31.92,32.1,31.04,31.68,7152137
3/11/2016 16:00:00,32.15,32.23,31.77,32.22,6934986
3/14/2016 16:00:00,32.07,32.43,31.92,32.3,4757868
3/15/2016 16:00:00,32.13,32.34,31.57,32.14,5655420
3/16/2016 16:00:00,31.9,33.21,31.75,33.1,9091068
3/17/2016 16:00:00,32.98,33.14,32.37,32.82,3014629
3/18/2016 16:00:00,33.21,34.25,33,33.81,13637802
3/21/2016 16:00:00,33.51,33.92,33.15,33.91,8444539
3/22/2016 16:00:00,33.8,34.09,33.43,33.85,6050266
3/23/2016 16:00:00,34,34.68,33.85,34.43,10725171
3/24/2016 16:00:00,34.12,34.54,34.01,34.48,6123854
3/28/2016 16:00:00,34.42,34.98,34.38,34.83,6634700
3/29/2016 16:00:00,34.68,35.47,34.6,35.39,6545266
