Date,Open,High,Low,Close,Volume
10/28/2020 16:00:00,527.92,530.4,504.36,505.08,9412952
10/29/2020 16:00:00,513.54,527.71,510,520.96,8002046
10/30/2020 16:00:00,514,517.46,492,501.36,10434900
11/2/2020 16:00:00,506.31,513.47,495.8,503.23,7491316
11/3/2020 16:00:00,508.34,524.2,504.11,520.78,6822527
11/4/2020 16:00:00,535.57,553.1,533.48,551.77,10255732
11/5/2020 16:00:00,566.5,573.56,559.64,566.4,7975708
11/6/2020 16:00:00,564.39,583.55,555.8,582.48,9583732
11/9/2020 16:00:00,582.1,587.66,544.43,545.23,14574447
11/10/2020 16:00:00,544.26,544.26,505.13,510.8,16101680
11/11/2020 16:00:00,522.15,537.4,517.93,536.72,10118586
11/12/2020 16:00:00,539.16,550.64,532.64,538.27,9165875
11/13/2020 16:00:00,545.09,546.75,522.37,531.88,8669058
11/16/2020 16:00:00,526.9,545.98,526.24,540.61,10344370
11/17/2020 16:00:00,542.1,543.85,532.15,536.89,7800699
11/18/2020 16:00:00,538.61,544.23,527.4,537.15,12773133
11/19/2020 16:00:00,528.51,539.5,524,537.61,14148355
11/20/2020 16:00:00,538.16,539.78,522.6,523.51,8527245
11/23/2020 16:00:00,526.85,535.3,520.62,525.6,9033855
11/24/2020 16:00:00,525.7,526.48,515.4,518.31,8662499
11/25/2020 16:00:00,521.3,530.78,520.8,529.39,6497910
11/27/2020 13:00:00,535,536.3,526.82,530.45,4181880
11/30/2020 16:00:00,530.6,536.5,518.89,536.06,7173800
12/1/2020 16:00:00,539.69,541.15,529.13,535.6,7439282
12/2/2020 16:00:00,534.02,546.94,529.37,541.78,7084030
12/3/2020 16:00:00,543.5,546.4,533.16,535.84,4988016
12/4/2020 16:00:00,537.94,542.4,535.55,542.33,5056085
12/7/2020 16:00:00,544.05,549.25,540,544.27,5581081
12/8/2020 16:00:00,543.4,543.95,531.26,534,6798022
12/9/2020 16:00:00,532.02,536.56,514.73,517.23,10032530
12/10/2020 16:00:00,514.76,522.75,513.98,518.89,5194118
12/11/2020 16:00:00,518.69,520.8,512.92,520.53,5231641
12/14/2020 16:00:00,523.52,535.55,523.1,532.35,6753947
12/15/2020 16:00:00,537.59,538.56,527.47,534.42,4837148
12/16/2020 16:00:00,536.9,537.49,528.5,529.7,5577867
12/17/2020 16:00:00,534.67,535.18,527.14,533.65,5784597
12/18/2020 16:00:00,535.16,536.2,522.82,530.88,8551616
12/21/2020 16:00:00,522.99,534.8,518.7,533.29,7558304
12/22/2020 16:00:00,532.77,533.49,522.16,531.13,4657872
12/23/2020 16:00:00,530.24,531,520.2,520.37,4478569
12/24/2020 13:00:00,521.49,525.3,517.55,519.75,2447088
