Date,Open,High,Low,Close,Volume
7/14/2015 16:00:00,146.76,148.3,146.45,147.75,3388590
7/15/2015 16:00:00,147.75,147.75,146.48,146.89,2653811
7/16/2015 16:00:00,147.79,148.8,147.77,148.49,2509591
7/17/2015 16:00:00,147.25,147.44,146.02,146.84,3127029
7/20/2015 16:00:00,147.11,147.2,145.91,146.72,3016207
7/21/2015 16:00:00,146.59,146.59,144.22,145,4450881
7/22/2015 16:00:00,148.9,149.18,145.11,146.47,6236525
7/23/2015 16:00:00,147,147.95,145.79,146.11,4056025
7/24/2015 16:00:00,145.81,146.47,143.98,144.06,2454926
7/27/2015 16:00:00,143.22,143.35,140.8,141.03,3531952
7/28/2015 16:00:00,141.61,142.17,139.51,141.81,4137551
7/29/2015 16:00:00,142.48,144.61,142.37,144.14,3260393
7/30/2015 16:00:00,143.35,143.92,142.21,143.01,2643985
7/31/2015 16:00:00,143.76,144.92,143.29,144.17,3163496
8/3/2015 16:00:00,144.44,144.75,142.59,143.69,3087956
8/4/2015 16:00:00,143.55,144.87,143.04,143.54,1972785
8/5/2015 16:00:00,143.9,145.6,143.77,144.95,2926089
8/6/2015 16:00:00,144.7,145.25,143.42,143.82,2456980
8/7/2015 16:00:00,143.22,143.84,141.7,142.42,2953094
8/10/2015 16:00:00,143.79,146.77,143.78,145.86,3432000
8/11/2015 16:00:00,144.14,144.93,143.28,144.05,2816379
8/12/2015 16:00:00,142.55,143.01,139.86,142.43,4405521
8/13/2015 16:00:00,142.03,145.45,141.53,144.81,5129524
8/14/2015 16:00:00,144.61,145.47,143.76,145.09,2927035
8/17/2015 16:00:00,144.6,144.86,142.93,144.44,3745958
8/18/2015 16:00:00,144.39,145.21,143.82,144.6,1955461
8/19/2015 16:00:00,143.42,144.48,142.32,142.72,2967301
8/20/2015 16:00:00,141.62,141.9,136.9,137.02,6597299
8/21/2015 16:00:00,134.88,135.09,131.46,131.71,7957400
8/24/2015 16:00:00,123.64,135.5,115.14,127.19,9425508
8/25/2015 16:00:00,130,130.72,125.43,125.49,7158331
8/26/2015 16:00:00,129.34,129.76,125.23,129.34,6427739
8/27/2015 16:00:00,131.08,132.36,129.46,131.87,5753342
8/28/2015 16:00:00,131.43,133.72,130.86,133.24,4508349
8/31/2015 16:00:00,132.37,132.7,130.39,130.68,4231616
9/1/2015 16:00:00,128.16,128.99,126.94,127.44,5771809
9/2/2015 16:00:00,128.71,130.67,127.74,130.63,4809294
9/3/2015 16:00:00,132.31,132.35,130.48,131.02,3378646
9/4/2015 16:00:00,129.55,130.49,128.66,129.76,3746435
9/8/2015 16:00:00,132.27,133.99,132,133.82,3505696
9/9/2015 16:00:00,135.59,136.25,132.21,132.65,4713455
9/10/2015 16:00:00,132.34,134.57,132.27,133.55,2932190
9/11/2015 16:00:00,133.16,134.86,132.89,134.67,2628223
9/14/2015 16:00:00,134.72,135.13,133.73,134.43,2389564
9/15/2015 16:00:00,134.52,137,134.52,136.3,3761791
9/16/2015 16:00:00,136.26,137.43,136.01,137.2,2504368
9/17/2015 16:00:00,137.36,139.91,136.94,137.45,3405575
9/18/2015 16:00:00,135.75,137.69,134.4,136.09,7301896
9/21/2015 16:00:00,136.42,137.45,134.94,136.02,2460863
9/22/2015 16:00:00,134.49,134.49,132.52,133.99,3464997
9/23/2015 16:00:00,134.66,135,131.61,131.67,4906094
9/24/2015 16:00:00,130.72,130.77,127.18,129.75,5297038
9/25/2015 16:00:00,131.57,131.73,129.28,131.01,4149269
9/28/2015 16:00:00,130.44,130.48,128.03,128.13,4159791
9/29/2015 16:00:00,128.11,129.15,127.47,128.75,2935049
9/30/2015 16:00:00,130.27,131.41,129.62,130.95,3062539
10/1/2015 16:00:00,131.32,131.79,128.98,130.61,2878388
10/2/2015 16:00:00,129,132.59,128.56,132.56,3020473
10/5/2015 16:00:00,132.28,134.15,131.35,134.02,4587247
10/6/2015 16:00:00,134.1,135.54,133.67,134.63,3059466
10/7/2015 16:00:00,135.69,137.73,135.26,137.02,3284108
10/8/2015 16:00:00,136.66,139.35,136.07,139.04,2835613
10/9/2015 16:00:00,139.07,140.24,138.36,139.7,3065636
10/12/2015 16:00:00,139.93,141.07,139.32,140.68,1942171
10/13/2015 16:00:00,139.44,140.5,139.43,140.29,2339588
10/14/2015 16:00:00,139.75,140.89,133.58,134.22,8747112
10/15/2015 16:00:00,135.16,137.67,135,137.39,6368283
10/16/2015 16:00:00,137.43,138.73,136.52,137.6,3173330
10/19/2015 16:00:00,137.6,138.61,136.39,138.42,4021911
10/20/2015 16:00:00,137.94,139.93,137.58,138.88,4202297
10/21/2015 16:00:00,141.7,142.15,136.61,141.19,8976509
10/22/2015 16:00:00,142,147.36,141.93,146.31,6976172
10/23/2015 16:00:00,147.37,147.75,144.91,146.7,4691129
10/26/2015 16:00:00,146.21,147.23,145.55,146.7,3143367
10/27/2015 16:00:00,146.22,148.99,146.01,148.46,3411212
10/28/2015 16:00:00,147.99,148.81,145.14,147.88,4408265
10/29/2015 16:00:00,147.54,147.87,145.83,147.18,3071949
10/30/2015 16:00:00,147.4,149.6,147.09,148.07,3937974
11/2/2015 16:00:00,148.38,149.47,147.56,148.4,2516541
11/3/2015 16:00:00,148.03,148.46,147.14,148.09,2469815
11/4/2015 16:00:00,147.26,148.76,147.18,148.19,2771502
11/5/2015 16:00:00,148.19,148.84,146.49,147.97,2545336
11/6/2015 16:00:00,146.58,148.17,146.01,147.94,2294059
11/9/2015 16:00:00,146.75,147.48,145.18,145.98,2980833
11/10/2015 16:00:00,145.28,146.14,144.03,145.15,2524124
11/11/2015 16:00:00,145.2,145.83,144.52,144.99,1589257
11/12/2015 16:00:00,143,144.4,141.59,142.54,3796659
11/13/2015 16:00:00,142.33,143.89,141.86,142.59,3063568
11/16/2015 16:00:00,142.58,144.5,142.33,144.42,2378332
11/17/2015 16:00:00,145.29,146.59,144.64,146.08,3038332
11/18/2015 16:00:00,146.24,148.39,146.23,148.28,3100134
11/19/2015 16:00:00,148.79,149.48,148.26,149.24,2492572
11/20/2015 16:00:00,149.84,150.59,149.12,149.4,3210154
11/23/2015 16:00:00,149.39,149.7,147.71,148.34,3182749
11/24/2015 16:00:00,147.49,149.59,147.22,148.65,2626649
11/25/2015 16:00:00,149.04,149.15,147.38,147.43,1852242
11/27/2015 16:00:00,147.5,147.97,146.68,146.95,1282131
11/30/2015 16:00:00,146.97,147.26,145.36,145.45,3176745
12/1/2015 16:00:00,146.54,149.4,146.47,147.74,3444346
12/2/2015 16:00:00,147.55,148.03,146.38,146.96,2648847
12/3/2015 16:00:00,147.05,147.63,144.28,145.56,3008656
12/4/2015 16:00:00,146.35,148.78,146.09,148.5,3892356
12/7/2015 16:00:00,148.3,149.5,147.32,148.45,3417715
12/8/2015 16:00:00,146.82,147.23,144.65,144.99,5021085
12/9/2015 16:00:00,144.6,145.69,142.27,144.24,5124573
12/10/2015 16:00:00,144.62,147.46,144.16,146.41,3278479
12/11/2015 16:00:00,145,145.7,143.72,144.62,3684384
12/14/2015 16:00:00,144.5,144.5,141.46,143,4842267
12/15/2015 16:00:00,145.66,147.1,144.12,146.53,4705129
12/16/2015 16:00:00,147.98,148.61,146.23,148.11,3315793
12/17/2015 16:00:00,148.85,149.8,145.5,145.56,3448785
12/18/2015 16:00:00,144.41,144.41,138.89,139.58,9914526
12/21/2015 16:00:00,140.21,141.94,139.7,140.9,3746389
12/22/2015 16:00:00,141.72,142.79,140.5,142.38,2791615
12/23/2015 16:00:00,143.08,144.07,142.81,144.06,3353818
12/24/2015 16:00:00,143.6,143.93,143.36,143.53,1184981
12/28/2015 16:00:00,143.26,144.67,142.85,144.54,1980017
12/29/2015 16:00:00,145.06,147.56,145,147.35,3133578
12/30/2015 16:00:00,147.22,148,146.01,146.41,1618898
12/31/2015 16:00:00,145.96,145.96,144.5,144.59,2105078
1/4/2016 16:00:00,141.38,141.7,139.43,140.5,5719341
1/5/2016 16:00:00,140.99,141.7,139.77,141.07,3356951
1/6/2016 16:00:00,138.83,139.35,137.26,138.83,4253800
1/7/2016 16:00:00,136.38,136.67,132.51,133.01,7012121
1/8/2016 16:00:00,133.7,135.1,129.8,129.99,5776693
1/11/2016 16:00:00,130.85,131,128.92,130.21,5551438
1/12/2016 16:00:00,131.58,132.17,129.64,131.92,4171193
1/13/2016 16:00:00,132.7,132.88,127.75,128.12,5072855
1/14/2016 16:00:00,129.59,130.07,125.81,129.2,6517653
1/15/2016 16:00:00,125.8,127.14,124.51,125.63,6677766
1/19/2016 16:00:00,127.06,127.22,125.11,126.06,5478511
1/20/2016 16:00:00,124,124.94,119.82,122.14,7635893
1/21/2016 16:00:00,122.77,125.98,121.54,123.4,5545283
1/22/2016 16:00:00,124.42,125.68,123.32,124.61,5259941
1/25/2016 16:00:00,124.6,125.24,123.4,124.01,4551372
1/26/2016 16:00:00,124.98,128.15,124.5,128.01,5432346
1/27/2016 16:00:00,119.9,120.11,115.02,116.58,27935129
1/28/2016 16:00:00,117.1,118.03,115.06,118.01,10708395
1/29/2016 16:00:00,118.14,120.18,118.02,120.13,9195706
2/1/2016 16:00:00,119.64,122.29,118.65,121.56,6812827
2/2/2016 16:00:00,119.69,120.28,117.37,117.52,8645144
2/3/2016 16:00:00,118.8,122.13,117.15,121.87,7361035
2/4/2016 16:00:00,121.12,124.91,121.12,123.61,5834171
2/5/2016 16:00:00,123.63,124.17,121.03,122.56,6186631
2/8/2016 16:00:00,120.67,121.33,117.25,119.47,6451449
2/9/2016 16:00:00,117.98,119.98,117.43,118.88,4137210
2/10/2016 16:00:00,118.16,119.46,116.27,116.36,4886044
2/11/2016 16:00:00,113.18,113.4,102.1,108.44,33734976
2/12/2016 16:00:00,105.12,109.84,105,108.63,12973233
2/16/2016 16:00:00,109.73,112.76,109,112.6,7587621
2/17/2016 16:00:00,114.03,116.83,113.99,116.34,6618067
2/18/2016 16:00:00,116.91,118.23,116.68,117.57,6488674
2/19/2016 16:00:00,117.31,117.33,114.42,115.16,6920609
2/22/2016 16:00:00,116.55,118.97,116.03,117.39,4930180
2/23/2016 16:00:00,116.97,118.5,115.93,116.9,3761995
2/24/2016 16:00:00,115.37,115.96,112.51,115.59,6856785
2/25/2016 16:00:00,116.35,117.6,115.78,116.82,4666600
2/26/2016 16:00:00,117.75,119.45,117.5,118.16,3757759
2/29/2016 16:00:00,118.12,119.47,117.5,118.18,4569123
3/1/2016 16:00:00,119.01,120.99,118.25,119.96,4595376
3/2/2016 16:00:00,119.63,120.75,118.5,119.65,4292190
3/3/2016 16:00:00,118.84,119.73,118.25,119.61,3404500
3/4/2016 16:00:00,120.17,122.23,119.85,121.07,4421538
3/7/2016 16:00:00,120.8,123.32,120.57,122.9,4492729
3/8/2016 16:00:00,121.98,122.97,121.31,122.35,5255729
3/9/2016 16:00:00,122.38,123.26,122.03,122.86,3380229
3/10/2016 16:00:00,123.14,123.82,121.43,122.94,4111343
3/11/2016 16:00:00,124.13,125.5,123.86,124.63,3260095
3/14/2016 16:00:00,123.93,127,123.86,126.34,4282901
3/15/2016 16:00:00,125.55,126.37,124.21,126.36,3716587
3/16/2016 16:00:00,126.24,128.13,125.75,127.57,5154713
3/17/2016 16:00:00,128.07,131.6,127.42,130.7,2363759
3/18/2016 16:00:00,131.24,134.68,131.01,133.96,9108420
3/21/2016 16:00:00,133.46,136.78,133.39,135.86,5671295
3/22/2016 16:00:00,135.14,136.1,134.78,135.12,4988533
3/23/2016 16:00:00,134.99,135,132.74,132.86,4360958
3/24/2016 16:00:00,131.61,132.23,130.03,132.12,4573148
3/28/2016 16:00:00,132.53,132.62,130.55,131.29,3352222
3/29/2016 16:00:00,129.83,130.93,128.18,130.88,4910240
3/30/2016 16:00:00,131.48,132.73,128.02,128.58,5947968
3/31/2016 16:00:00,128.09,128.38,125.25,126.94,8758093
4/1/2016 16:00:00,126.23,127.09,125.11,126.96,5327854
4/4/2016 16:00:00,126.54,127.97,125.88,126.34,5035246
4/5/2016 16:00:00,126.15,128.59,125.58,127.03,4660145
4/6/2016 16:00:00,127.16,128.04,125.75,127.93,3998013
4/7/2016 16:00:00,127,128.94,126.56,127,4596320
4/8/2016 16:00:00,128.04,130.02,127.61,127.88,3939827
4/11/2016 16:00:00,128.25,129.9,127.68,127.91,3611551
4/12/2016 16:00:00,127.62,130.38,126.68,129.47,4238120
4/13/2016 16:00:00,130.49,131.5,129.81,131.14,3514770
4/14/2016 16:00:00,131.5,131.95,130.53,130.85,4527589
4/15/2016 16:00:00,130.95,131.6,130.68,131.13,5008673
